position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,inline_links_cached_page_link,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,type,publication_info_authors_4_name,publication_info_authors_4_link,publication_info_authors_4_serpapi_scholar_link,publication_info_authors_4_author_id,inline_links_html_version,resources_1_title,resources_1_link,publication_info_authors_5_name,publication_info_authors_5_link,publication_info_authors_5_serpapi_scholar_link,publication_info_authors_5_author_id,publication_info_authors_6_name,publication_info_authors_6_link,publication_info_authors_6_serpapi_scholar_link,publication_info_authors_6_author_id
17,Path-based multi-hop reasoning over knowledge graph for answering questions via adversarial reinforcement learning,lMcpoV1FVgkJ,https://www.sciencedirect.com/science/article/pii/S0950705123005105,"… Multi-hop knowledge graph question answering targets at … Specifically, with the advances of deep reinforcement learning … method based on adversarial reinforcement learning for multi-…","H Cui, T Peng, R Han, J Han, L Liu - Knowledge-Based Systems, 2023 - Elsevier",J Han,https://scholar.google.com/citations?user=oJPqrtYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=oJPqrtYAAAAJ&engine=google_scholar_author&hl=en,oJPqrtYAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=lMcpoV1FVgkJ,4.0,"https://scholar.google.com/scholar?cites=672801462776612756&as_sdt=5,34&sciodt=0,34&hl=en&num=20",672801462776612756,https://serpapi.com/search.json?as_sdt=5%2C34&cites=672801462776612756&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:lMcpoV1FVgkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,34",https://serpapi.com/search.json?as_sdt=0%2C34&engine=google_scholar&hl=en&num=20&q=related%3AlMcpoV1FVgkJ%3Ascholar.google.com%2F&start=20,2.0,"https://scholar.google.com/scholar?cluster=672801462776612756&hl=en&num=20&as_sdt=0,34",672801462776612756,https://serpapi.com/search.json?as_sdt=0%2C34&cluster=672801462776612756&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
18,Dqn-tamer: Human-in-the-loop reinforcement learning with intractable feedback,3FD85zP7ltkJ,https://arxiv.org/abs/1810.11748,"… We also propose an RL method called DQN-TAMER, which efficiently uses both human feedback and distant rewards. We find that DQN-TAMER agents outperform their baselines in …","R Arakawa, S Kobayashi, Y Unno, Y Tsuboi… - arXiv preprint arXiv …, 2018 - arxiv.org",R Arakawa,https://scholar.google.com/citations?user=_6NCBtYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=_6NCBtYAAAAJ&engine=google_scholar_author&hl=en,_6NCBtYAAAAJ,S Kobayashi,https://scholar.google.com/citations?user=VY6PqvsAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=VY6PqvsAAAAJ&engine=google_scholar_author&hl=en,VY6PqvsAAAAJ,Y Unno,https://scholar.google.com/citations?user=z7XW-goAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=z7XW-goAAAAJ&engine=google_scholar_author&hl=en,z7XW-goAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/1810.11748,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=3FD85zP7ltkJ,79.0,"https://scholar.google.com/scholar?cites=15678995353090937052&as_sdt=5,34&sciodt=0,34&hl=en&num=20",15678995353090937052,https://serpapi.com/search.json?as_sdt=5%2C34&cites=15678995353090937052&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:3FD85zP7ltkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,34",https://serpapi.com/search.json?as_sdt=0%2C34&engine=google_scholar&hl=en&num=20&q=related%3A3FD85zP7ltkJ%3Ascholar.google.com%2F&start=20,6.0,"https://scholar.google.com/scholar?cluster=15678995353090937052&hl=en&num=20&as_sdt=0,34",15678995353090937052,https://serpapi.com/search.json?as_sdt=0%2C34&cluster=15678995353090937052&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:3FD85zP7ltkJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,34",,,,,,,,,,,,,,,,,,,,
19,Playing text-adventure games with graph-based deep reinforcement learning,NGeHW6zNftwJ,https://arxiv.org/abs/1812.01628,"… We present a deep reinforcement learning architecture that represents the game state as a … is a deep reinforcement learning architecture, Knowledge Graph DQN (KG-DQN), that …","P Ammanabrolu, MO Riedl - arXiv preprint arXiv:1812.01628, 2018 - arxiv.org",P Ammanabrolu,https://scholar.google.com/citations?user=2yaiWZ8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=2yaiWZ8AAAAJ&engine=google_scholar_author&hl=en,2yaiWZ8AAAAJ,MO Riedl,https://scholar.google.com/citations?user=Yg_QjxcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Yg_QjxcAAAAJ&engine=google_scholar_author&hl=en,Yg_QjxcAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/1812.01628,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=NGeHW6zNftwJ,139.0,"https://scholar.google.com/scholar?cites=15888362675563358004&as_sdt=5,34&sciodt=0,34&hl=en&num=20",15888362675563358004,https://serpapi.com/search.json?as_sdt=5%2C34&cites=15888362675563358004&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:NGeHW6zNftwJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,34",https://serpapi.com/search.json?as_sdt=0%2C34&engine=google_scholar&hl=en&num=20&q=related%3ANGeHW6zNftwJ%3Ascholar.google.com%2F&start=20,6.0,"https://scholar.google.com/scholar?cluster=15888362675563358004&hl=en&num=20&as_sdt=0,34",15888362675563358004,https://serpapi.com/search.json?as_sdt=0%2C34&cluster=15888362675563358004&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:NGeHW6zNftwJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,34",,,,,,,,,,,,,,,,,,,,
0,Playing text-adventure games with graph-based deep reinforcement learning,NGeHW6zNftwJ,https://arxiv.org/abs/1812.01628,"… We present a deep reinforcement learning architecture that represents the game state as a … is a deep reinforcement learning architecture, Knowledge Graph DQN (KG-DQN), that …","P Ammanabrolu, MO Riedl - arXiv preprint arXiv:1812.01628, 2018 - arxiv.org",P Ammanabrolu,https://scholar.google.com/citations?user=2yaiWZ8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=2yaiWZ8AAAAJ&engine=google_scholar_author&hl=en,2yaiWZ8AAAAJ,MO Riedl,https://scholar.google.com/citations?user=Yg_QjxcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Yg_QjxcAAAAJ&engine=google_scholar_author&hl=en,Yg_QjxcAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/1812.01628,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=NGeHW6zNftwJ,139.0,"https://scholar.google.com/scholar?cites=15888362675563358004&as_sdt=2005&sciodt=0,5&hl=en&num=20",15888362675563358004,https://serpapi.com/search.json?as_sdt=2005&cites=15888362675563358004&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:NGeHW6zNftwJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3ANGeHW6zNftwJ%3Ascholar.google.com%2F&start=40,6.0,"https://scholar.google.com/scholar?cluster=15888362675563358004&hl=en&num=20&as_sdt=0,5",15888362675563358004,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=15888362675563358004&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:NGeHW6zNftwJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",,,,,,,,,,,,,,,,,,,,
1,Iterative rule-guided reasoning over sparse knowledge graphs with deep reinforcement learning,MA8N-Z8c4XgJ,https://www.sciencedirect.com/science/article/pii/S0306457322001492,"… To the best of our knowledge, our proposed SparKGR constitutes the first iterative inference framework for sparse knowledge graph reasoning with reinforcement learning. …","Y Xia, M Lan, J Luo, X Chen, G Zhou - Information Processing & …, 2022 - Elsevier",,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=MA8N-Z8c4XgJ,18.0,"https://scholar.google.com/scholar?cites=8710274627715010352&as_sdt=2005&sciodt=0,5&hl=en&num=20",8710274627715010352,https://serpapi.com/search.json?as_sdt=2005&cites=8710274627715010352&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:MA8N-Z8c4XgJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AMA8N-Z8c4XgJ%3Ascholar.google.com%2F&start=40,2.0,"https://scholar.google.com/scholar?cluster=8710274627715010352&hl=en&num=20&as_sdt=0,5",8710274627715010352,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=8710274627715010352&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
2,Avoiding jammers: A reinforcement learning approach,IWPIaA-m4qYJ,https://ieeexplore.ieee.org/abstract/document/9114797/,"… Considering two frequency hopping strategies developed in the framework of reinforcement learning (RL), this performance metric is analyzed with deep Q-network (DQN) and long …","S Ak, S Brüggenwirth - 2020 IEEE international radar …, 2020 - ieeexplore.ieee.org",S Brüggenwirth,https://scholar.google.com/citations?user=3efNGegAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=3efNGegAAAAJ&engine=google_scholar_author&hl=en,3efNGegAAAAJ,,,,,,,,,arxiv.org,PDF,https://arxiv.org/pdf/1911.08874,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=IWPIaA-m4qYJ,34.0,"https://scholar.google.com/scholar?cites=12025356540145328929&as_sdt=2005&sciodt=0,5&hl=en&num=20",12025356540145328929,https://serpapi.com/search.json?as_sdt=2005&cites=12025356540145328929&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:IWPIaA-m4qYJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AIWPIaA-m4qYJ%3Ascholar.google.com%2F&start=40,5.0,"https://scholar.google.com/scholar?cluster=12025356540145328929&hl=en&num=20&as_sdt=0,5",12025356540145328929,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=12025356540145328929&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
3,Understanding multi-step deep reinforcement learning: A systematic study of the DQN target,TaDTBr2F_rEJ,https://arxiv.org/abs/1901.07510,… reinforcement learning literature. The main reason significance has taken such a secondary role in deep reinforcement learning … tested in the deep reinforcement learning setting: Sarsa …,"JF Hernandez-Garcia, RS Sutton - arXiv preprint arXiv:1901.07510, 2019 - arxiv.org",JF Hernandez-Garcia,https://scholar.google.com/citations?user=vD3XXGwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=vD3XXGwAAAAJ&engine=google_scholar_author&hl=en,vD3XXGwAAAAJ,RS Sutton,https://scholar.google.com/citations?user=6m4wv6gAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=6m4wv6gAAAAJ&engine=google_scholar_author&hl=en,6m4wv6gAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/1901.07510,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=TaDTBr2F_rEJ,67.0,"https://scholar.google.com/scholar?cites=12825835835707596877&as_sdt=2005&sciodt=0,5&hl=en&num=20",12825835835707596877,https://serpapi.com/search.json?as_sdt=2005&cites=12825835835707596877&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:TaDTBr2F_rEJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3ATaDTBr2F_rEJ%3Ascholar.google.com%2F&start=40,4.0,"https://scholar.google.com/scholar?cluster=12825835835707596877&hl=en&num=20&as_sdt=0,5",12825835835707596877,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=12825835835707596877&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:TaDTBr2F_rEJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",,,,,,,,,,,,,,,,,,,,
4,RLAT: Multi-hop temporal knowledge graph reasoning based on Reinforcement Learning and Attention Mechanism,hqBqH5hkqPIJ,https://www.sciencedirect.com/science/article/pii/S0950705123002642,"… First, we present reinforcement learning. The agent can choose the most explanatory reasoning path through continuous interaction with the environment. Second, we explain the …","L Bai, D Chai, L Zhu - Knowledge-Based Systems, 2023 - Elsevier",,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=hqBqH5hkqPIJ,9.0,"https://scholar.google.com/scholar?cites=17485336157790838918&as_sdt=2005&sciodt=0,5&hl=en&num=20",17485336157790838918,https://serpapi.com/search.json?as_sdt=2005&cites=17485336157790838918&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:hqBqH5hkqPIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AhqBqH5hkqPIJ%3Ascholar.google.com%2F&start=40,2.0,"https://scholar.google.com/scholar?cluster=17485336157790838918&hl=en&num=20&as_sdt=0,5",17485336157790838918,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=17485336157790838918&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
5,Exploratory combinatorial optimization with reinforcement learning,6bvm9-bRYbYJ,https://aaai.org/ojs/index.php/AAAI/article/view/5723,"… Approaches following S2V-DQN’s framework incrementally … present ECO-DQN (Exploratory Combinatorial Optimization DQN), … By comparing ECO-DQN to S2V-DQN as a baseline, we …","T Barrett, W Clements, J Foerster, A Lvovsky - Proceedings of the AAAI …, 2020 - aaai.org",T Barrett,https://scholar.google.com/citations?user=nJa1KGIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=nJa1KGIAAAAJ&engine=google_scholar_author&hl=en,nJa1KGIAAAAJ,W Clements,https://scholar.google.com/citations?user=sAHpnaoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=sAHpnaoAAAAJ&engine=google_scholar_author&hl=en,sAHpnaoAAAAJ,J Foerster,https://scholar.google.com/citations?user=6z4lQzMAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=6z4lQzMAAAAJ&engine=google_scholar_author&hl=en,6z4lQzMAAAAJ,aaai.org,PDF,https://aaai.org/ojs/index.php/AAAI/article/view/5723/5579,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=6bvm9-bRYbYJ,196.0,"https://scholar.google.com/scholar?cites=13142015977575594985&as_sdt=2005&sciodt=0,5&hl=en&num=20",13142015977575594985,https://serpapi.com/search.json?as_sdt=2005&cites=13142015977575594985&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:6bvm9-bRYbYJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3A6bvm9-bRYbYJ%3Ascholar.google.com%2F&start=40,11.0,"https://scholar.google.com/scholar?cluster=13142015977575594985&hl=en&num=20&as_sdt=0,5",13142015977575594985,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=13142015977575594985&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:6bvm9-bRYbYJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",A Lvovsky,https://scholar.google.com/citations?user=vhkS2c4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=vhkS2c4AAAAJ&engine=google_scholar_author&hl=en,vhkS2c4AAAAJ,,,,,,,,,,,,,,,,
6,Reinforcement learning with dynamic completion for answering multi-hop questions over incomplete knowledge graph,UW7mThVhNV8J,https://www.sciencedirect.com/science/article/pii/S0306457323000201,"… knowledge graph (KG), whereas prior studies either rely on external resources or lack necessary interpretability. This article desires to extend the line of reinforcement learning (RL) …","H Cui, T Peng, R Han, B Zhu, H Bi, L Liu - Information Processing & …, 2023 - Elsevier",,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=UW7mThVhNV8J,8.0,"https://scholar.google.com/scholar?cites=6860496351514750545&as_sdt=2005&sciodt=0,5&hl=en&num=20",6860496351514750545,https://serpapi.com/search.json?as_sdt=2005&cites=6860496351514750545&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:UW7mThVhNV8J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AUW7mThVhNV8J%3Ascholar.google.com%2F&start=40,2.0,"https://scholar.google.com/scholar?cluster=6860496351514750545&hl=en&num=20&as_sdt=0,5",6860496351514750545,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=6860496351514750545&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
7,Induction of subgoal automata for reinforcement learning,tD8KBXFa32QJ,https://ojs.aaai.org/index.php/AAAI/article/view/5802,… approach for learning and exploiting subgoals in reinforcement learning (RL). Our method relies … The reinforcement learning and automaton learning processes are interleaved: a new re…,"D Furelos-Blanco, M Law, A Russo, K Broda… - Proceedings of the …, 2020 - ojs.aaai.org",D Furelos-Blanco,https://scholar.google.com/citations?user=IfMKjBgAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=IfMKjBgAAAAJ&engine=google_scholar_author&hl=en,IfMKjBgAAAAJ,M Law,https://scholar.google.com/citations?user=A5JWIs0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=A5JWIs0AAAAJ&engine=google_scholar_author&hl=en,A5JWIs0AAAAJ,A Russo,https://scholar.google.com/citations?user=_6zceo4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=_6zceo4AAAAJ&engine=google_scholar_author&hl=en,_6zceo4AAAAJ,aaai.org,PDF,https://ojs.aaai.org/index.php/AAAI/article/view/5802/5658,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=tD8KBXFa32QJ,34.0,"https://scholar.google.com/scholar?cites=7268627765061631924&as_sdt=2005&sciodt=0,5&hl=en&num=20",7268627765061631924,https://serpapi.com/search.json?as_sdt=2005&cites=7268627765061631924&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:tD8KBXFa32QJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AtD8KBXFa32QJ%3Ascholar.google.com%2F&start=40,8.0,"https://scholar.google.com/scholar?cluster=7268627765061631924&hl=en&num=20&as_sdt=0,5",7268627765061631924,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=7268627765061631924&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:tD8KBXFa32QJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,5",,,,,,,,,,,,,,,,,,,,
