position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,inline_links_cached_page_link,publication_info_authors_4_name,publication_info_authors_4_link,publication_info_authors_4_serpapi_scholar_link,publication_info_authors_4_author_id,type,inline_links_html_version
10,Adaptive Output Synchronization With Designated Convergence Rate of Multiagent Systems Based on Off-Policy Reinforcement Learning,CDuLWuB-88IJ,https://ieeexplore.ieee.org/abstract/document/10517758/,… The data-efficient off-policy reinforcement learning and outputfeedback technique are applied to solve the enhanced Bellman equations with a designated convergence rate. This …,"C Huang, C Chen, K Xie, Z Li… - IEEE Transactions on …, 2024 - ieeexplore.ieee.org",C Chen,https://scholar.google.com/citations?user=PGgxCSwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=PGgxCSwAAAAJ&engine=google_scholar_author&hl=en,PGgxCSwAAAAJ,,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=CDuLWuB-88IJ,,,,,"https://scholar.google.com/scholar?q=related:CDuLWuB-88IJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3ACDuLWuB-88IJ%3Ascholar.google.com%2F&start=60,,,,,,,,,,,
11,An adaptive V2G capacity-based frequency regulation scheme with integral reinforcement learning against DoS attacks,UgXDsFyIW1EJ,https://ieeexplore.ieee.org/abstract/document/10109154/,… optimize frequency control via reinforcement learning (RL) [11… utilizing a multi-agent deep reinforcement learning (MA-DRL) … be removed from integral reinforcement learning (IRL) which …,"J Sun, G Qi, Y Chai, Z Zhu… - IEEE Transactions on …, 2023 - ieeexplore.ieee.org",J Sun,https://scholar.google.com/citations?user=ALVSZAYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=ALVSZAYAAAAJ&engine=google_scholar_author&hl=en,ALVSZAYAAAAJ,Z Zhu,https://scholar.google.com/citations?user=E15PyhoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=E15PyhoAAAAJ&engine=google_scholar_author&hl=en,E15PyhoAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=UgXDsFyIW1EJ,4.0,"https://scholar.google.com/scholar?cites=5862429271636772178&as_sdt=80000005&sciodt=0,23&hl=en&num=20",5862429271636772178,https://serpapi.com/search.json?as_sdt=80000005&cites=5862429271636772178&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:UgXDsFyIW1EJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AUgXDsFyIW1EJ%3Ascholar.google.com%2F&start=60,2.0,"https://scholar.google.com/scholar?cluster=5862429271636772178&hl=en&num=20&as_sdt=0,23",5862429271636772178,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=5862429271636772178&engine=google_scholar&hl=en&num=20,,,,,,,
12,Virtuously Safe Reinforcement Learning (Master Thesis version),nlj9SaaHWDAJ,https://infoscience.epfl.ch/record/270380/files/Henriks_master_thesis.pdf,"… However, the universal reinforcement learning agent AIXI … to achieve virtuous safe reinforcement learning in seven steps. … towards virtuous safe reinforcement learning by introducing …",H Aslund - 2018 - infoscience.epfl.ch,,,,,,,,,,,,,,,,,epfl.ch,PDF,https://infoscience.epfl.ch/record/270380/files/Henriks_master_thesis.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=nlj9SaaHWDAJ,,,,,"https://scholar.google.com/scholar?q=related:nlj9SaaHWDAJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3Anlj9SaaHWDAJ%3Ascholar.google.com%2F&start=60,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:nlj9SaaHWDAJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,Pdf,
13,"Measures of Intelligence, Perception and Intelligent Agents",GpKO2MJsOGUJ,https://link.springer.com/chapter/10.1007/978-3-030-93758-4_18,"… a discrete-time reinforcement learning agent model with … of his universal reinforcement learning (RL) model AIXI [6], … which is again based on the AIXI model. Their universal intelligence …","E Özkural - … Intelligence: 14th International Conference, AGI 2021 …, 2022 - Springer",E Özkural,https://scholar.google.com/citations?user=r_-Vi64AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=r_-Vi64AAAAJ&engine=google_scholar_author&hl=en,r_-Vi64AAAAJ,,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=GpKO2MJsOGUJ,2.0,"https://scholar.google.com/scholar?cites=7293699180639195674&as_sdt=80000005&sciodt=0,23&hl=en&num=20",7293699180639195674,https://serpapi.com/search.json?as_sdt=80000005&cites=7293699180639195674&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:GpKO2MJsOGUJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AGpKO2MJsOGUJ%3Ascholar.google.com%2F&start=60,3.0,"https://scholar.google.com/scholar?cluster=7293699180639195674&hl=en&num=20&as_sdt=0,23",7293699180639195674,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=7293699180639195674&engine=google_scholar&hl=en&num=20,,,,,,,
14,Autonomous Vehicle Platoons in Urban Road Networks: A Joint Distributed Reinforcement Learning and Model Predictive Control Approach,ytfwjwy6euQJ,https://ieeexplore.ieee.org/abstract/document/10400390/,"… reinforcement learning and model predictive control. On one hand, the routing decisions are obtained by using a distributed reinforcement learning … deep reinforcement learning output (…","L D'Alfonso, F Giannini, G Franzè… - IEEE/CAA Journal of …, 2024 - ieeexplore.ieee.org",L D'Alfonso,https://scholar.google.com/citations?user=6smqydsAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=6smqydsAAAAJ&engine=google_scholar_author&hl=en,6smqydsAAAAJ,F Giannini,https://scholar.google.com/citations?user=xV6XPOQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=xV6XPOQAAAAJ&engine=google_scholar_author&hl=en,xV6XPOQAAAAJ,G Franzè,https://scholar.google.com/citations?user=j4zeuuoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=j4zeuuoAAAAJ&engine=google_scholar_author&hl=en,j4zeuuoAAAAJ,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=ytfwjwy6euQJ,1.0,"https://scholar.google.com/scholar?cites=16463675950923569098&as_sdt=80000005&sciodt=0,23&hl=en&num=20",16463675950923569098,https://serpapi.com/search.json?as_sdt=80000005&cites=16463675950923569098&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:ytfwjwy6euQJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3Aytfwjwy6euQJ%3Ascholar.google.com%2F&start=60,4.0,"https://scholar.google.com/scholar?cluster=16463675950923569098&hl=en&num=20&as_sdt=0,23",16463675950923569098,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=16463675950923569098&engine=google_scholar&hl=en&num=20,,,,,,,
15,A Bayesian Approach for Learning and Planning in Partially Observable Markov Decision Processes.,oGXZ4-Wa58UJ,https://www.jmlr.org/papers/volume12/ross11a/ross11a.pdf,"… In this section we discuss the problem of model-based Bayesian reinforcement learning in the fully observable case, in preparation for the extension of these ideas to the partially …","S Ross, J Pineau, B Chaib-draa, P Kreitmann - Journal of Machine …, 2011 - jmlr.org",J Pineau,https://scholar.google.com/citations?user=CEt6_mMAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=CEt6_mMAAAAJ&engine=google_scholar_author&hl=en,CEt6_mMAAAAJ,B Chaib-draa,https://scholar.google.com/citations?user=JycXWO0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=JycXWO0AAAAJ&engine=google_scholar_author&hl=en,JycXWO0AAAAJ,,,,,,,,,jmlr.org,PDF,https://www.jmlr.org/papers/volume12/ross11a/ross11a.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=oGXZ4-Wa58UJ,201.0,"https://scholar.google.com/scholar?cites=14260537057252828576&as_sdt=80000005&sciodt=0,23&hl=en&num=20",14260537057252828576,https://serpapi.com/search.json?as_sdt=80000005&cites=14260537057252828576&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:oGXZ4-Wa58UJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AoGXZ4-Wa58UJ%3Ascholar.google.com%2F&start=60,19.0,"https://scholar.google.com/scholar?cluster=14260537057252828576&hl=en&num=20&as_sdt=0,23",14260537057252828576,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=14260537057252828576&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:oGXZ4-Wa58UJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,Pdf,
16,Deep reinforcement learning for optimal denial-of-service attacks scheduling,8KWvS7UduFsJ,https://link.springer.com/article/10.1007/s11432-020-3027-0,"… Differing from [33], in this paper, a deep reinforcement learning (DRL) algorithm, which is independent of the initializations of attack variables, is introduced to solve the optimal DoS …","F Hou, J Sun, Q Yang, Z Pang - Science China Information Sciences, 2022 - Springer",J Sun,https://scholar.google.com/citations?user=ALVSZAYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=ALVSZAYAAAAJ&engine=google_scholar_author&hl=en,ALVSZAYAAAAJ,Q Yang,https://scholar.google.com/citations?user=SVP3KoAAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=SVP3KoAAAAAJ&engine=google_scholar_author&hl=en,SVP3KoAAAAAJ,,,,,,,,,scichina.com,PDF,http://scis.scichina.com/en/2022/162201.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=8KWvS7UduFsJ,13.0,"https://scholar.google.com/scholar?cites=6609065117662291440&as_sdt=80000005&sciodt=0,23&hl=en&num=20",6609065117662291440,https://serpapi.com/search.json?as_sdt=80000005&cites=6609065117662291440&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:8KWvS7UduFsJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3A8KWvS7UduFsJ%3Ascholar.google.com%2F&start=60,3.0,"https://scholar.google.com/scholar?cluster=6609065117662291440&hl=en&num=20&as_sdt=0,23",6609065117662291440,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=6609065117662291440&engine=google_scholar&hl=en&num=20,,,,,,,
17,Markov abstractions for PAC reinforcement learning in non-markov decision processes,lx83YuBXTB8J,https://arxiv.org/abs/2205.01053,"… We show that Markov abstractions can be learned during reinforcement learning. Our approach combines automata learning and classic reinforcement learning. For these two tasks, …","A Ronca, GP Licks, G De Giacomo - arXiv preprint arXiv:2205.01053, 2022 - arxiv.org",A Ronca,https://scholar.google.com/citations?user=0NwK2-IAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=0NwK2-IAAAAJ&engine=google_scholar_author&hl=en,0NwK2-IAAAAJ,GP Licks,https://scholar.google.com/citations?user=zUjLlV0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=zUjLlV0AAAAJ&engine=google_scholar_author&hl=en,zUjLlV0AAAAJ,G De Giacomo,https://scholar.google.com/citations?user=Sfo4K0oAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Sfo4K0oAAAAJ&engine=google_scholar_author&hl=en,Sfo4K0oAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/2205.01053,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=lx83YuBXTB8J,11.0,"https://scholar.google.com/scholar?cites=2255274134637846423&as_sdt=80000005&sciodt=0,23&hl=en&num=20",2255274134637846423,https://serpapi.com/search.json?as_sdt=80000005&cites=2255274134637846423&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:lx83YuBXTB8J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3Alx83YuBXTB8J%3Ascholar.google.com%2F&start=60,9.0,"https://scholar.google.com/scholar?cluster=2255274134637846423&hl=en&num=20&as_sdt=0,23",2255274134637846423,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=2255274134637846423&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:lx83YuBXTB8J:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,,
18,Monte Carlo tree search algorithms for risk-aware and multi-objective reinforcement learning,T4olC0arAp4J,https://link.springer.com/article/10.1007/s10458-022-09596-0,"… 2.1 Multi-objective reinforcement learning In multi-objective reinforcement learning (MORL), we deal with decision problems with multiple objectives [44, 62], often modelled as a multi-…","CF Hayes, M Reymond, DM Roijers, E Howley… - Autonomous Agents and …, 2023 - Springer",CF Hayes,https://scholar.google.com/citations?user=p4-eiAkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=p4-eiAkAAAAJ&engine=google_scholar_author&hl=en,p4-eiAkAAAAJ,M Reymond,https://scholar.google.com/citations?user=b9bYrHUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=b9bYrHUAAAAJ&engine=google_scholar_author&hl=en,b9bYrHUAAAAJ,DM Roijers,https://scholar.google.com/citations?user=oi25V4EAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=oi25V4EAAAAJ&engine=google_scholar_author&hl=en,oi25V4EAAAAJ,E Howley,https://scholar.google.com/citations?user=29vbDa0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=29vbDa0AAAAJ&engine=google_scholar_author&hl=en,29vbDa0AAAAJ,springer.com,PDF,https://link.springer.com/content/pdf/10.1007/s10458-022-09596-0.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=T4olC0arAp4J,8.0,"https://scholar.google.com/scholar?cites=11385851125269105231&as_sdt=80000005&sciodt=0,23&hl=en&num=20",11385851125269105231,https://serpapi.com/search.json?as_sdt=80000005&cites=11385851125269105231&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:T4olC0arAp4J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AT4olC0arAp4J%3Ascholar.google.com%2F&start=60,7.0,"https://scholar.google.com/scholar?cluster=11385851125269105231&hl=en&num=20&as_sdt=0,23",11385851125269105231,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=11385851125269105231&engine=google_scholar&hl=en&num=20,,,,,,,
19,Provably Efficient Offline Reinforcement Learning in Regular Decision Processes,TM6S4wybLSoJ,https://proceedings.neurips.cc/paper_files/paper/2023/hash/7bf3e93543a612b75b6373178ba1faa4-Abstract-Conference.html,"… Approximate information state for approximate planning and reinforcement learning in partially observed systems. The Journal of Machine Learning Research, 23(1):483–565, 2022. …","R Cipollone, A Jonsson, A Ronca… - Advances in Neural …, 2024 - proceedings.neurips.cc",R Cipollone,https://scholar.google.com/citations?user=kR301eQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=kR301eQAAAAJ&engine=google_scholar_author&hl=en,kR301eQAAAAJ,A Jonsson,https://scholar.google.com/citations?user=SI_uHCIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=SI_uHCIAAAAJ&engine=google_scholar_author&hl=en,SI_uHCIAAAAJ,A Ronca,https://scholar.google.com/citations?user=0NwK2-IAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=0NwK2-IAAAAJ&engine=google_scholar_author&hl=en,0NwK2-IAAAAJ,,,,,neurips.cc,PDF,https://proceedings.neurips.cc/paper_files/paper/2023/file/7bf3e93543a612b75b6373178ba1faa4-Paper-Conference.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=TM6S4wybLSoJ,,,,,"https://scholar.google.com/scholar?q=related:TM6S4wybLSoJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3ATM6S4wybLSoJ%3Ascholar.google.com%2F&start=60,2.0,"https://scholar.google.com/scholar?cluster=3039255803204914764&hl=en&num=20&as_sdt=0,23",3039255803204914764,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=3039255803204914764&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:TM6S4wybLSoJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,,
0,Algorithm for Aligned Artificial General Intelligence,c-w0PoUuWo0J,,,"MK Cohen, B Vellambi, M Hutter - 2018",B Vellambi,https://scholar.google.com/citations?user=1J6LSSIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=1J6LSSIAAAAJ&engine=google_scholar_author&hl=en,1J6LSSIAAAAJ,M Hutter,https://scholar.google.com/citations?user=7hmCntEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7hmCntEAAAAJ&engine=google_scholar_author&hl=en,7hmCntEAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=c-w0PoUuWo0J,,,,,"https://scholar.google.com/scholar?q=related:c-w0PoUuWo0J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3Ac-w0PoUuWo0J%3Ascholar.google.com%2F&start=80,,,,,,,,,,Citation,
1,Optimal Universal Explorative Agents,gTm5EmCFRXoJ,https://ewrl.wordpress.com/wp-content/uploads/2012/10/ewrl11_submission_26.pdf,"… We present some recent research [Ors11, OLH13] in the area of universal reinforcement learning … on Hutter’s AIXI [Hut05], which defines the optimal reinforcement learning agent, for all …","L Orseau, T Lattimore, M Hutter - ewrl.wordpress.com",L Orseau,https://scholar.google.com/citations?user=HVJjWlEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=HVJjWlEAAAAJ&engine=google_scholar_author&hl=en,HVJjWlEAAAAJ,T Lattimore,https://scholar.google.com/citations?user=fkDxJxcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=fkDxJxcAAAAJ&engine=google_scholar_author&hl=en,fkDxJxcAAAAJ,M Hutter,https://scholar.google.com/citations?user=7hmCntEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7hmCntEAAAAJ&engine=google_scholar_author&hl=en,7hmCntEAAAAJ,,,,,wordpress.com,PDF,https://ewrl.wordpress.com/wp-content/uploads/2012/10/ewrl11_submission_26.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=gTm5EmCFRXoJ,,,,,"https://scholar.google.com/scholar?q=related:gTm5EmCFRXoJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AgTm5EmCFRXoJ%3Ascholar.google.com%2F&start=80,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:gTm5EmCFRXoJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,Pdf,
2,An Introduction to Induction from an AIT View,B4v2UcE2ty8J,http://logic.pku.edu.cn/ann_attachments/aixi.pdf,"… After that we introduce Hutter’s general reinforcement learning agents—AIXI based on Solomonoff’s work. At last, we introduce some approximate approaches and applications. …",X Li - 2012 - logic.pku.edu.cn,,,,,,,,,,,,,,,,,pku.edu.cn,PDF,http://logic.pku.edu.cn/ann_attachments/aixi.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=B4v2UcE2ty8J,,,,,"https://scholar.google.com/scholar?q=related:B4v2UcE2ty8J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AB4v2UcE2ty8J%3Ascholar.google.com%2F&start=80,2.0,"https://scholar.google.com/scholar?cluster=3438277044452363015&hl=en&num=20&as_sdt=0,14",3438277044452363015,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=3438277044452363015&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:B4v2UcE2ty8J:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,Pdf,
3,Heterogeneous formation control of multiple rotorcrafts with unknown dynamics using reinforcement learning,kKMDHNA9LdEJ,https://ieeexplore.ieee.org/abstract/document/9030076/,"… In this paper, the newly developed reinforcement learning (RL) algorithm, as shown in [20], [21], is proposed to address the heterogeneous multi-rotorcraft formation control problem with …","H Liu, F Peng, H Modares, B Kiumarsi… - 2019 IEEE 58th …, 2019 - ieeexplore.ieee.org",H Modares,https://scholar.google.com/citations?user=xhucCdUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=xhucCdUAAAAJ&engine=google_scholar_author&hl=en,xhucCdUAAAAJ,B Kiumarsi,https://scholar.google.com/citations?user=MnRdNZoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=MnRdNZoAAAAJ&engine=google_scholar_author&hl=en,MnRdNZoAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=kKMDHNA9LdEJ,3.0,"https://scholar.google.com/scholar?cites=15072771491911410576&as_sdt=400005&sciodt=0,14&hl=en&num=20",15072771491911410576,https://serpapi.com/search.json?as_sdt=400005&cites=15072771491911410576&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:kKMDHNA9LdEJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AkKMDHNA9LdEJ%3Ascholar.google.com%2F&start=80,2.0,"https://scholar.google.com/scholar?cluster=15072771491911410576&hl=en&num=20&as_sdt=0,14",15072771491911410576,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=15072771491911410576&engine=google_scholar&hl=en&num=20,,,,,,,
4,Teamwork Reinforcement Learning With Concave Utilities,4PUo4NHfvroJ,https://ieeexplore.ieee.org/abstract/document/10250920/,"… Most of these works discuss a multi-agent reinforcement learning (MARL) setup… reinforcement learning model with multiple agents involved, namely the teamwork reinforcement learning …","Z Yu, J Zhang, Z Wen, A Tacchetti… - IEEE Transactions on …, 2023 - ieeexplore.ieee.org",Z Yu,https://scholar.google.com/citations?user=p5uvh2oAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=p5uvh2oAAAAJ&engine=google_scholar_author&hl=en,p5uvh2oAAAAJ,J Zhang,https://scholar.google.com/citations?user=bsN1uT0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=bsN1uT0AAAAJ&engine=google_scholar_author&hl=en,bsN1uT0AAAAJ,Z Wen,https://scholar.google.com/citations?user=kK3qvd8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=kK3qvd8AAAAJ&engine=google_scholar_author&hl=en,kK3qvd8AAAAJ,A Tacchetti,https://scholar.google.com/citations?user=HKybSogAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=HKybSogAAAAJ&engine=google_scholar_author&hl=en,HKybSogAAAAJ,openreview.net,PDF,https://openreview.net/pdf?id=H-MDj5kaxc,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=4PUo4NHfvroJ,,,,,"https://scholar.google.com/scholar?q=related:4PUo4NHfvroJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3A4PUo4NHfvroJ%3Ascholar.google.com%2F&start=80,4.0,"https://scholar.google.com/scholar?cluster=13456438829131560416&hl=en&num=20&as_sdt=0,14",13456438829131560416,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=13456438829131560416&engine=google_scholar&hl=en&num=20,,,,,,,
