position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,type,inline_links_cached_page_link,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,resources_1_title,resources_1_link
4,Joint routing and computation offloading based deep reinforcement learning for Flying Ad hoc Networks,HxAlDJ4U6McJ,https://www.sciencedirect.com/science/article/pii/S1389128624003463,"… The network model references the actor–critic structure as shown in the right-side light blue section of Fig. 3. First, the state values are fed into the actor-network, which consists of the …","N Lin, J Huang, A Hawbani, L Zhao, H Tang, Y Guan… - Computer Networks, 2024 - Elsevier",A Hawbani,https://scholar.google.com/citations?user=HZRx6AkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=HZRx6AkAAAAJ&engine=google_scholar_author&hl=en,HZRx6AkAAAAJ,L Zhao,https://scholar.google.com/citations?user=7KlP2dIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7KlP2dIAAAAJ&engine=google_scholar_author&hl=en,7KlP2dIAAAAJ,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=HxAlDJ4U6McJ,,,,,"https://scholar.google.com/scholar?q=related:HxAlDJ4U6McJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AHxAlDJ4U6McJ%3Ascholar.google.com%2F&start=40,,,,,,,,,,,,
5,Assessing Policy Optimization agents using Algorithmic IQ test,5owe7CLS1HgJ,https://www.itspy.cz/wp-content/uploads/2023/10/it_spy_2023_diplomova_prace_28.pdf,… As AIQ is closely related to the Reinforcement Learning … arguments for the power of AIXI being extremely relative to … “The term “Actor-Critic” is best thought of as a framework or a …,P Zeman - 2023 - itspy.cz,,,,,,,,,,,,,itspy.cz,PDF,https://www.itspy.cz/wp-content/uploads/2023/10/it_spy_2023_diplomova_prace_28.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=5owe7CLS1HgJ,1.0,"https://scholar.google.com/scholar?cites=8706815027046157542&as_sdt=5,33&sciodt=0,33&hl=en&num=20",8706815027046157542,https://serpapi.com/search.json?as_sdt=5%2C33&cites=8706815027046157542&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:5owe7CLS1HgJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3A5owe7CLS1HgJ%3Ascholar.google.com%2F&start=40,2.0,"https://scholar.google.com/scholar?cluster=8706815027046157542&hl=en&num=20&as_sdt=0,33",8706815027046157542,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=8706815027046157542&engine=google_scholar&hl=en&num=20,Pdf,"https://scholar.googleusercontent.com/scholar?q=cache:5owe7CLS1HgJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",,,,,,
6,Cooperative behavior acquisition by learning and evolution in a multi-agent environment for mobile robots,BHoKYH-bspAJ,http://www.er.ams.eng.osaka-u.ac.jp/Paper/1999/Uchibe99z.pdf,… the local interaction while reinforcement learning copes with the … learn the desired behaviors using reinforcement learning. We also … We implement the actor-critic architecture [66] as an …,E Uchibe - 1999 - er.ams.eng.osaka-u.ac.jp,E Uchibe,https://scholar.google.com/citations?user=nXqBRo8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=nXqBRo8AAAAJ&engine=google_scholar_author&hl=en,nXqBRo8AAAAJ,,,,,,,,,osaka-u.ac.jp,PDF,http://www.er.ams.eng.osaka-u.ac.jp/Paper/1999/Uchibe99z.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=BHoKYH-bspAJ,16.0,"https://scholar.google.com/scholar?cites=10426567058690570756&as_sdt=5,33&sciodt=0,33&hl=en&num=20",10426567058690570756,https://serpapi.com/search.json?as_sdt=5%2C33&cites=10426567058690570756&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:BHoKYH-bspAJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3ABHoKYH-bspAJ%3Ascholar.google.com%2F&start=40,,,,,Pdf,"http://scholar.googleusercontent.com/scholar?q=cache:BHoKYH-bspAJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",,,,,,
7,Solving partially observable environments with universal search using dataflow graph-based programming model,psGhfg0Z8ycJ,https://www.tandfonline.com/doi/abs/10.1080/03772063.2021.2004461,"… [Citation27] used an actor-critic based deep RL framework to … Three distinct approaches for solving POMDP environments are … For MC-AIXI, initially the agent is given a specific training …","SK Paul, P Bhaumik - IETE Journal of Research, 2023 - Taylor & Francis",SK Paul,https://scholar.google.com/citations?user=YHRO7eoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=YHRO7eoAAAAJ&engine=google_scholar_author&hl=en,YHRO7eoAAAAJ,P Bhaumik,https://scholar.google.com/citations?user=dzrHTMcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=dzrHTMcAAAAJ&engine=google_scholar_author&hl=en,dzrHTMcAAAAJ,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=psGhfg0Z8ycJ,4.0,"https://scholar.google.com/scholar?cites=2878672132569678246&as_sdt=5,33&sciodt=0,33&hl=en&num=20",2878672132569678246,https://serpapi.com/search.json?as_sdt=5%2C33&cites=2878672132569678246&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:psGhfg0Z8ycJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3ApsGhfg0Z8ycJ%3Ascholar.google.com%2F&start=40,2.0,"https://scholar.google.com/scholar?cluster=2878672132569678246&hl=en&num=20&as_sdt=0,33",2878672132569678246,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=2878672132569678246&engine=google_scholar&hl=en&num=20,,,,,,,,
8,Efficient Reinforcement Learning through Improved Cognitive Capabilities.,ppj30sAkneYJ,https://ir.soken.ac.jp/?action=repository_uri&item_id=6415&file_id=19&file_no=2,"… in reinforcement learning: how to overcome the lack of curiosity in … reinforcement learning to real-world domains, we present our contributions towards endowing reinforcement learning …",N Bougie - 2021 - ir.soken.ac.jp,N Bougie,https://scholar.google.com/citations?user=j_Kf-msAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=j_Kf-msAAAAJ&engine=google_scholar_author&hl=en,j_Kf-msAAAAJ,,,,,,,,,soken.ac.jp,PDF,https://ir.soken.ac.jp/?action=repository_uri&item_id=6415&file_id=19&file_no=2,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=ppj30sAkneYJ,,,,,"https://scholar.google.com/scholar?q=related:ppj30sAkneYJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3Appj30sAkneYJ%3Ascholar.google.com%2F&start=40,2.0,"https://scholar.google.com/scholar?cluster=16617478610658760870&hl=en&num=20&as_sdt=0,33",16617478610658760870,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=16617478610658760870&engine=google_scholar&hl=en&num=20,Pdf,"https://scholar.googleusercontent.com/scholar?q=cache:ppj30sAkneYJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",,,,,,
9,Multi-Contact Simulator and Reinforcement Learning for Screw Tightening Tasks,sJLOET5_VggJ,https://s-space.snu.ac.kr/handle/10371/166403,… This method is called actor-critic method. And one of the most successful algorithm of this is Proximal Policy Optimization(PPO)[15]. Limitation of it is that it can be easily stuck in local …,손동원 - 2020 - s-space.snu.ac.kr,,,,,,,,,,,,,snu.ac.kr,PDF,https://s-space.snu.ac.kr/bitstream/10371/166403/1/000000160762.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=sJLOET5_VggJ,,,,,"https://scholar.google.com/scholar?q=related:sJLOET5_VggJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AsJLOET5_VggJ%3Ascholar.google.com%2F&start=40,,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:sJLOET5_VggJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",,,,,,
10,Online optimal operation of parallel voltage-source inverters using partial information,guvVOhk6awcJ,https://ieeexplore.ieee.org/abstract/document/7748452/,"… Since in general it is not easy to solve (9) to find the costs Vi, ∀i ∈ N we shall use an actor/critic network architecture for every inverter to provide approximations of its cost and controller…","KG Vamvoudakis, JP Hespanha - IEEE Transactions on …, 2016 - ieeexplore.ieee.org",KG Vamvoudakis,https://scholar.google.com/citations?user=4hWyM_gAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=4hWyM_gAAAAJ&engine=google_scholar_author&hl=en,4hWyM_gAAAAJ,JP Hespanha,https://scholar.google.com/citations?user=AsT__tUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=AsT__tUAAAAJ&engine=google_scholar_author&hl=en,AsT__tUAAAAJ,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/ielaam/41/7895231/7748452-aam.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=guvVOhk6awcJ,22.0,"https://scholar.google.com/scholar?cites=534584860809227138&as_sdt=5,33&sciodt=0,33&hl=en&num=20",534584860809227138,https://serpapi.com/search.json?as_sdt=5%2C33&cites=534584860809227138&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:guvVOhk6awcJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AguvVOhk6awcJ%3Ascholar.google.com%2F&start=40,2.0,"https://scholar.google.com/scholar?cluster=534584860809227138&hl=en&num=20&as_sdt=0,33",534584860809227138,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=534584860809227138&engine=google_scholar&hl=en&num=20,,,,,,,,
11,Leveraging Transfer Learning with Federated DRL for Autonomous Vehicles Platooning,QSNbrW4GnY8J,https://ieeexplore.ieee.org/abstract/document/10592485/,… integrating Federated Deep Reinforcement Learning (FDRL) … involves training Deep Reinforcement Learning (DRL) model … The DDPG algorithm operates through an actor-critic frame…,"MEA Ameur, H Drias, B Brik… - … and Mobile Computing …, 2024 - ieeexplore.ieee.org",H Drias,https://scholar.google.com/citations?user=KN10OEIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=KN10OEIAAAAJ&engine=google_scholar_author&hl=en,KN10OEIAAAAJ,B Brik,https://scholar.google.com/citations?user=c3EPy9sAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=c3EPy9sAAAAJ&engine=google_scholar_author&hl=en,c3EPy9sAAAAJ,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=QSNbrW4GnY8J,,,,,"https://scholar.google.com/scholar?q=related:QSNbrW4GnY8J:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AQSNbrW4GnY8J%3Ascholar.google.com%2F&start=40,,,,,,,,,,,,
12,Lifetime policy reuse and the importance of task capacity,UoWCjByV9cEJ,https://content.iospress.com/articles/ai-communications/aic230040,… POMDP in which observations and states are always equal such that O = S and To = T . While traditional RL solves a single MDP or POMDP… as an actor-critic reinforcement learner. PPO …,"DM Bossens, AJ Sobey - AI Communications, 2024 - content.iospress.com",DM Bossens,https://scholar.google.com/citations?user=w2feGIoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=w2feGIoAAAAJ&engine=google_scholar_author&hl=en,w2feGIoAAAAJ,AJ Sobey,https://scholar.google.com/citations?user=inoZq8AAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=inoZq8AAAAAJ&engine=google_scholar_author&hl=en,inoZq8AAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/2106.01741,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=UoWCjByV9cEJ,4.0,"https://scholar.google.com/scholar?cites=13976240968463189330&as_sdt=5,33&sciodt=0,33&hl=en&num=20",13976240968463189330,https://serpapi.com/search.json?as_sdt=5%2C33&cites=13976240968463189330&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:UoWCjByV9cEJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AUoWCjByV9cEJ%3Ascholar.google.com%2F&start=40,6.0,"https://scholar.google.com/scholar?cluster=13976240968463189330&hl=en&num=20&as_sdt=0,33",13976240968463189330,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=13976240968463189330&engine=google_scholar&hl=en&num=20,,,,,,,,
13,Adaptive event-triggered transmission scheduling in rate-limited multiloop remote control,AdsjxvNUl-MJ,https://ieeexplore.ieee.org/abstract/document/9714179/,"… as a constrained multiagent POMDP problem, we develop a … formulated as a constrained multiagent POMDP problem. 2) The … Mordatch, “Multiagent actor-critic for mixed cooperative-…","L Chen, B Hu, ZH Guan - IEEE Transactions on Industrial …, 2022 - ieeexplore.ieee.org",L Chen,https://scholar.google.com/citations?user=-0n0cu8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=-0n0cu8AAAAJ&engine=google_scholar_author&hl=en,-0n0cu8AAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=AdsjxvNUl-MJ,4.0,"https://scholar.google.com/scholar?cites=16399669974070975233&as_sdt=5,33&sciodt=0,33&hl=en&num=20",16399669974070975233,https://serpapi.com/search.json?as_sdt=5%2C33&cites=16399669974070975233&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:AdsjxvNUl-MJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AAdsjxvNUl-MJ%3Ascholar.google.com%2F&start=40,,,,,,,,,,,,
14,Three Dogmas of Reinforcement Learning,Mp03SlYgR3IJ,https://arxiv.org/abs/2407.10583,… Modern reinforcement learning has been conditioned by at … of as the science of reinforcement learning. While each of the … In order to realize the potential of reinforcement learning as a …,"D Abel, MK Ho, A Harutyunyan - arXiv preprint arXiv:2407.10583, 2024 - arxiv.org",D Abel,https://scholar.google.com/citations?user=lvBJlmwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=lvBJlmwAAAAJ&engine=google_scholar_author&hl=en,lvBJlmwAAAAJ,MK Ho,https://scholar.google.com/citations?user=yK7yTiwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=yK7yTiwAAAAJ&engine=google_scholar_author&hl=en,yK7yTiwAAAAJ,A Harutyunyan,https://scholar.google.com/citations?user=Pon8OksAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Pon8OksAAAAJ&engine=google_scholar_author&hl=en,Pon8OksAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/2407.10583,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Mp03SlYgR3IJ,1.0,"https://scholar.google.com/scholar?cites=8234585998654676274&as_sdt=5,33&sciodt=0,33&hl=en&num=20",8234585998654676274,https://serpapi.com/search.json?as_sdt=5%2C33&cites=8234585998654676274&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:Mp03SlYgR3IJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AMp03SlYgR3IJ%3Ascholar.google.com%2F&start=40,4.0,"https://scholar.google.com/scholar?cluster=8234585998654676274&hl=en&num=20&as_sdt=0,33",8234585998654676274,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=8234585998654676274&engine=google_scholar&hl=en&num=20,,"https://scholar.googleusercontent.com/scholar?q=cache:Mp03SlYgR3IJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,33",,,,,,
